address,lat,lon,llm_lat,llm_lon,error_meters,is_exact_match,llm_coord,predicted_address_reverse
2915 East Madison Street,47.6241125,-122.2949308,47.62,-122.3,595.2008739648228,False,"47.62,-122.3","135, 25th Avenue East, Washington Park, Capitol Hill, Seattle, King County, Washington, 98112, United States"
903 Queen Anne Avenue North,47.6275456,-122.3569334,47.627,-122.357,60.867666569920594,False,"47.627,-122.357","839, Queen Anne Avenue North, Uptown, Queen Anne, Seattle, King County, Washington, 98109, United States"
6410 32nd Avenue Northwest,47.6756351,-122.398214,47.68,-122.39,784.8184684379105,False,"47.68,-122.39","7011, 26th Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, 98117, United States"
3504 Fremont Avenue North,47.6507302,-122.3496864,47.65,-122.35,84.53568930068141,False,"47.65,-122.35","3411, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
1300 West Nickerson Street,47.6556682,-122.3747827,47.68,-122.36,2924.2555214391255,False,"47.68,-122.36","7014, 3rd Avenue Northwest, Greenwood, Seattle, King County, Washington, 98117, United States"
136 Northeast 59th Street,47.671747,-122.3265785,47.68,-122.32,1042.122351525101,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
3601 Northeast 41st Street,47.6577478,-122.2890157,47.66,-122.3,862.2576707313456,False,"47.66,-122.3","E1, Whatcom Overpass, East Campus, University District, Seattle, King County, Washington, 98015, United States"
413 Minor Avenue North,47.6224142,-122.3332382,47.62,-122.34,574.8053880799949,False,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
2709 Southwest Sylvan Heights Drive,47.5395123,-122.3683531,47.61,-122.37,7837.946094923979,False,"47.61,-122.37","Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
6221 20th Avenue Northwest,47.6744233,-122.3823202,47.68,-122.38,644.052268075479,False,"47.68,-122.38","7017, 18th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
6323 Northeast 61st Street,47.6726132,-122.2597799,47.68,-122.28,1726.2391471972694,False,"47.68,-122.28","45th Avenue Northeast, View Ridge, Seattle, King County, Washington, 98115, United States"
2560 South Graham Street,47.546766,-122.2979035,47.56,-122.3,1479.8149694479928,False,"47.56,-122.3","2506, South Angeline Street, Rainier Vista, Rainier Valley, Seattle, King County, Washington, 98108, United States"
170 South Orchard Street,47.539147,-122.3318563,47.606,-122.333,7433.3485150898105,False,"47.606,-122.333","399, Madison Street, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
525 1st Avenue West,47.6240459,-122.3583927,47.62,-122.36,465.7776996478652,False,"47.62,-122.36","Elliott Avenue West, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
5629 Fauntleroy Way Southwest,47.5512386,-122.3822128,47.55,-122.39,602.1106200118707,False,"47.55,-122.39","5907, 45th Avenue Southwest, Morgan Junction, Seattle, King County, Washington, 98136, United States"
1600 West Armory Way,47.639975,-122.3776278,47.62,-122.35,3040.3778259257783,False,"47.62,-122.35","Seattle Center, 3rd Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
7751 Highland Park Way Southwest,47.5331745,-122.3471008,47.52,-122.38,2878.1021829615747,False,"47.52,-122.38","9230, 38th Avenue Southwest, Westwood, Seattle, King County, Washington, 98126, United States"
3838 Fremont Avenue North,47.6536228,-122.3497455,47.65,-122.35,403.2492712298475,False,"47.65,-122.35","3411, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
2814 Alki Avenue Southwest,47.5783907,-122.4125834,47.57,-122.42,1087.0433496108067,False,"47.57,-122.42","Beach Drive Southwest, Alki, Seattle, King County, Washington, 98116, United States"
3205 Beacon Avenue South,47.5747719,-122.3093563,47.57,-122.31,532.7553839774154,False,"47.57,-122.31","South Spokane Street, Beacon Hill, Seattle, King County, Washington, 98144, United States"
5228 42nd Avenue South,47.5543452,-122.2802668,47.56,-122.28,629.0308658495644,False,"47.56,-122.28","4715, 43rd Avenue South, Columbia, Rainier Valley, Seattle, King County, Washington, 98118, United States"
1051 Thomas Street,47.620736,-122.3364302,47.62,-122.33,490.2435726043819,False,"47.62,-122.33","REI, 222, Yale Avenue North, South Lake Union, First Hill, Seattle, King County, Washington, 98109, United States"
3943 West Stevens Way Northeast,47.6544776,-122.3107883,47.65,-122.31,501.3455340630145,False,"47.65,-122.31","1651, Northeast Columbia Road, South Campus, University District, Seattle, King County, Washington, 98105, United States"
4827 South Henderson Street,47.523081,-122.2715524,47.53,-122.27,778.0943206620044,False,"47.53,-122.27","8115, Rainier Avenue South, Dunlap, Seattle, King County, Washington, 98118, United States"
5835 Northeast Park Point Drive,47.6769982,-122.2647583,47.67,-122.25,1354.1391561988682,False,"47.67,-122.25","6669 L, Northeast Windermere Road, Windermere, Seattle, King County, Washington, 98115, United States"
1626 Dexter Avenue North,47.6337937,-122.3420885,47.62,-122.34,1541.6385259078293,False,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
1415 1st Avenue,47.6082151,-122.339717,47.607,-122.34,136.76355931907327,False,"47.607,-122.34","Public Storage, 1334, Alaskan Way, West Edge, Belltown, Seattle, King County, Washington, 98101, United States"
2681 Northeast University Village Street,47.6628906,-122.2984919,47.66,-122.31,922.2131086839474,False,"47.66,-122.31","Gatehouse 2, 4309, Memorial Way Northeast, Greek Row, University District, Seattle, King County, Washington, 98195, United States"
203 South Lucile Street,47.5532056,-122.331981,47.59,-122.33,4093.5888697076084,False,"47.59,-122.33","1249, 3rd Avenue South, Yesler Terrace, Seattle, King County, Washington, 98134, United States"
6307 Seaview Avenue Northwest,47.6744307,-122.407301,47.68,-122.39,1439.1522976536316,False,"47.68,-122.39","7011, 26th Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, 98117, United States"
1515 Northwest Woodbine Way,47.7079539,-122.3779511,47.68,-122.38,3111.8398072056284,False,"47.68,-122.38","7017, 18th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
7633 Rockery Drive South,47.5338352,-122.2826804,47.52,-122.27,1810.5053105503846,False,"47.52,-122.27","5027, South Barton Place, Rainier Beach, Seattle, King County, Washington, 98118, United States"
128 South Mead Street,47.5512648,-122.3328643,47.58,-122.32,3338.270248713454,False,"47.58,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
1406 Northeast 50th Street,47.6650225,-122.3126291,47.66,-122.32,786.3484416312473,False,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
1341 North Northlake Way,47.6473492,-122.3408001,47.65,-122.33,863.2857250456381,False,"47.65,-122.33","Seattle Marina, 2401, North Northlake Way, Wallingford, Seattle, King County, Washington, 98103, United States"
113 22nd Avenue,47.6021307,-122.3039604,47.6062,-122.3183,1169.3322066559792,False,"47.6062,-122.3183","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2273 Morley Place West,47.6387811,-122.4053106,47.68,-122.39,4724.968732567885,False,"47.68,-122.39","7011, 26th Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, 98117, United States"
4212 8th Avenue Northeast,47.6579185,-122.3194113,47.66,-122.32,235.61574415672655,False,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
4422 Meridian Avenue North,47.6610568,-122.3334934,47.66,-122.35,1245.4253477249702,False,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
11722 Greenwood Avenue North,47.7148663,-122.3552326,47.71,-122.35,668.5191258342235,False,"47.71,-122.35","11042, Fremont Avenue North, Broadview, Seattle, King County, Washington, 98133, United States"
2441 South Morgan Street,47.5441336,-122.3005463,47.57,-122.33,3631.056390210579,False,"47.57,-122.33","Seattle City Light South Service Center, 3613, 4th Avenue South, Seattle, King County, Washington, 98134, United States"
11741 14th Avenue Northeast,47.7151712,-122.3141672,47.71,-122.32,722.5974660412918,False,"47.71,-122.32","8th Avenue Northeast, Northgate, Seattle, King County, Washington, 98125, United States"
1751 Perkins Lane West,47.6355999,-122.4062377,47.63,-122.4,779.3636074689193,False,"47.63,-122.4","32nd Avenue West, Seattle, King County, Washington, 98199, United States"
1424 31st Avenue South,47.5895524,-122.2922241,47.6,-122.31,1771.0332611890653,False,"47.6,-122.31","1700, South Main Street, Central District, Seattle, King County, Washington, 98144, United States"
1230 East Fir Street,47.6029371,-122.3155433,47.61,-122.32,853.7839382231009,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
300 20th Avenue East,47.6221283,-122.3054809,47.623,-122.315,722.066054221277,False,"47.623,-122.315","1616, East Republican Street, Capitol Hill, Seattle, King County, Washington, 98112, United States"
3609 22nd Avenue West,47.6524856,-122.3851537,47.6,-122.4,5941.243387303858,False,"47.6,-122.4","West Seattle, Seattle, King County, Washington, 98116, United States"
6007 1/2 12th Avenue South,47.5488642,-122.3174876,47.52,-122.32,3214.7287348661043,False,"47.52,-122.32","9302, 10th Avenue South, South Park, Seattle, King County, Washington, 98108, United States"
1307 East John Street,47.6198423,-122.3153053,47.62,-122.32,353.34450111280677,False,"47.62,-122.32","East John Street, Capitol Hill, Seattle, King County, Washington, 98102, United States"
7515 12th Avenue Southwest,47.5351215,-122.3508005,47.52,-122.35,1682.3057429649011,False,"47.52,-122.35","9230, 12th Avenue Southwest, Seattle, King County, Washington, 98106, United States"
6980 2nd Avenue Southwest,47.5410332,-122.3362588,47.55,-122.35,1436.6313628485643,False,"47.55,-122.35","South Seattle College, 6000, 16th Avenue Southwest, Delridge, Seattle, King County, Washington, 98106, United States"
65 Cedar Street,47.6147473,-122.3516344,47.6,-122.33,2309.6629222918627,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
2631 Northwest 59th Street,47.6714885,-122.3915952,47.67,-122.38,886.3746402825551,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
5001 51st Avenue Northeast,47.6628949,-122.2734257,47.67,-122.3,2146.51736858253,False,"47.67,-122.3","2514, Northeast 57th Street, University Park, University District, Seattle, King County, Washington, 98105, United States"
420 4th Avenue,47.6025379,-122.3292574,47.6,-122.33,287.6428591622372,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
9020 16th Avenue Southwest,47.5221016,-122.3547662,47.52,-122.36,458.22525990197283,False,"47.52,-122.36","9234, 21st Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States"
729 South Homer Street,47.5511613,-122.323097,47.59,-122.33,4349.288057058619,False,"47.59,-122.33","1249, 3rd Avenue South, Yesler Terrace, Seattle, King County, Washington, 98134, United States"
7511 Greenwood Avenue North,47.6836921,-122.3554933,47.68,-122.35,581.9197629599986,False,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
2015 Franklin Avenue East,47.6372423,-122.3251496,47.629,-122.323,930.5355234681887,False,"47.629,-122.323","Bullitt Life Estate, East Prospect Street, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98102, United States"
4344 Brooklyn Avenue Northeast,47.6610993,-122.3141278,47.66,-122.31,333.2748760098978,False,"47.66,-122.31","Gatehouse 2, 4309, Memorial Way Northeast, Greek Row, University District, Seattle, King County, Washington, 98195, United States"
3215 Northeast 143rd Street,47.7318216,-122.293222,47.72,-122.3,1409.3127848654492,False,"47.72,-122.3","12524, 26th Avenue Northeast, Olympic Hills, Lake City, Seattle, King County, Washington, 98125, United States"
2 West Lee Street,47.6314613,-122.3569043,47.67,-122.35,4316.150111141607,False,"47.67,-122.35","Woodland Park Zoo, 601, North 59th Street, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
3499 Klickitat Avenue Southwest,47.5725558,-122.3536881,47.57,-122.35,397.17953907217964,False,"47.57,-122.35","Harbor Island Marina, 1001, Southwest Klickitat Way, Seattle, King County, Washington, 98134, United States"
303 12th Avenue South,47.5998371,-122.3174143,47.6,-122.33,946.6242390136704,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
1901 Northwest Market Street,47.6685247,-122.3817473,47.667,-122.385,297.34572542688875,False,"47.667,-122.385","5315, 22nd Avenue Northwest, Ballard, Seattle, King County, Washington, 98107, United States"
6565 Northeast Windermere Road,47.6713531,-122.2547885,47.68,-122.28,2123.3017548420908,False,"47.68,-122.28","45th Avenue Northeast, View Ridge, Seattle, King County, Washington, 98115, United States"
4438 44th Avenue Southwest,47.5637541,-122.3879047,47.56,-122.39,446.1792639416871,False,"47.56,-122.39","4743, 45th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98116, United States"
701 15th Avenue East,47.6254288,-122.3128851,47.626,-122.317,315.7432364233076,False,"47.626,-122.317","723, 12th Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
2922 3rd Avenue West,47.6464987,-122.3600157,47.65,-122.38,1551.0901471910354,False,"47.65,-122.38","3257, 17th Avenue West, Queen Anne, Seattle, King County, Washington, 98119, United States"
8914 14th Avenue South,47.5234153,-122.3147481,47.52,-122.32,548.298798817929,False,"47.52,-122.32","9302, 10th Avenue South, South Park, Seattle, King County, Washington, 98108, United States"
2212 Northwest 60th Street,47.6724789,-122.3853063,47.67,-122.38,484.5206862841666,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
2468 6th Avenue North,47.6418012,-122.3449428,47.62,-122.35,2453.5437268219744,False,"47.62,-122.35","Seattle Center, 3rd Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
3425 30th Avenue Southwest,47.5720529,-122.3715667,47.57,-122.37,256.8891538022847,False,"47.57,-122.37","Nucor Steel Seattle, Delridge Way Southwest, Youngstown, Seattle, King County, Washington, 98126, United States"
12001 33rd Avenue Northeast,47.7156872,-122.2931924,47.71,-122.3,812.8903260459044,False,"47.71,-122.3","2611, Northeast 113th Street, Victory Heights, Lake City, Seattle, King County, Washington, 98125, United States"
